FileID,Intercept,umol.L.sec,Temp.C
B7_LOW_CH4_RUN4_O2.csv,193.59308827947046,0.009399283817254038,29.965325581395348
B8_HIGH_CH5_RUN4_O2.csv,183.28818026776656,0.011867290910476646,30.023093023255814
B8_LOW_CH2_RUN4_O2.csv,171.15157216106527,0.024664358095793544,30.0316511627907
BLANK_CH8_RUN4_O2.csv,188.00407448072636,-8.149966498479329e-5,29.74103488372093
A10_HIGH_CH4_RUN5_DARK_O2.csv,175.13986770981506,-0.009189998905788348,29.882843137254902
A9_HIGH_CH6_RUN5_DARK_O2.csv,155.0908402159244,-0.009791761133603239,29.781960784313725
A9_LOW_CH1_RUN5_DARK_O2.csv,172.25434373347431,-0.009957739669109301,29.959809523809525
B10_LOW_CH3_RUN5_DARK_O2.csv,170.2938024291497,-0.005681295546558658,29.73294202898551
B3_HIGH_CH9_RUN5_DARK_O2.csv,198.80907220026347,-0.013659762845849802,29.97231746031746
B9_HIGH_CH7_RUN5_DARK_O2.csv,157.97260580595866,-0.004290343773873122,29.842269841269843
B9_LOW_CH5_RUN5_DARK_O2.csv,176.30107102040802,-0.00605134693877545,29.772984126984127
BLANK_CH2_RUN5_DARK_O2.csv,172.77797161224103,-0.0018914796207762648,29.847078431372548
A10_HIGH_CH4_RUN5_O2.csv,181.4308011676398,0.006588457047539595,30.012
A9_HIGH_CH6_RUN5_O2.csv,163.18608102059943,0.011232662305784548,29.918033333333334
A9_LOW_CH1_RUN5_O2.csv,179.96901051359896,0.009622633623926638,29.93518320610687
B10_LOW_CH3_RUN5_O2.csv,176.45183602165935,0.009956862625828913,29.9570790960452
B3_HIGH_CH9_RUN5_O2.csv,206.2481133472127,0.008744628834403835,30.005875706214688
B9_HIGH_CH7_RUN5_O2.csv,158.21450361742555,0.016144973968366887,30.16954802259887
B9_LOW_CH5_RUN5_O2.csv,177.62079052676464,0.0073438416368989375,29.91471186440678
BLANK_CH2_RUN5_O2.csv,170.75640697103594,-3.058263042799296e-4,29.903638418079098
A1_HIGH_CH8_RUN6_DARK_O2.csv,160.87370383275265,-0.011717839721254364,29.87458
A1_LOW_CH5_RUN6_DARK_O2.csv,166.6610303030303,-0.011971805006587634,29.879
A2_HIGH_CH4_RUN6_DARK_O2.csv,171.1161659919028,-0.01210348178137649,29.90764
A2_LOW_CH9_RUN6_DARK_O2.csv,180.49210632478636,-0.011358786324786369,29.74458
B1_HIGH_CH3_RUN6_DARK_O2.csv,173.07994564459932,-0.011513013937282275,29.72974
B1_LOW_CH2_RUN6_DARK_O2.csv,164.524578078078,-0.011519864864864806,29.83866
B2_HIGH_CH1_RUN6_DARK_O2.csv,169.37333214793745,-0.012962695590327209,29.94812
BLANK_CH6_RUN6_DARK_O2.csv,173.37232790697675,-3.2011275546157866e-4,29.90592
A1_HIGH_CH8_RUN6_O2.csv,173.82256515944337,0.007606788476731552,29.985425531914892
A1_LOW_CH5_RUN6_O2.csv,168.3368118005689,0.010572755046741648,30.06729255319149
A2_HIGH_CH4_RUN6_O2.csv,171.26938860954147,0.009493184369353765,29.98939361702128
A2_LOW_CH9_RUN6_O2.csv,194.09907505478017,0.010597072425325814,29.877675531914893
B1_HIGH_CH3_RUN6_O2.csv,184.24881963264073,0.01321833220415538,29.963041666666665
B1_LOW_CH2_RUN6_O2.csv,201.30852653755784,0.011613641520136104,30.014246913580248
B2_HIGH_CH1_RUN6_O2.csv,172.4768312063437,0.02638478177305275,30.142765027322405
BLANK_CH6_RUN6_O2.csv,174.05083154725207,-4.235548703065644e-4,29.89197340425532
